degree,λ,mae,mse,rmse,time
18,100,5.157824869107794,43.37129979452225,6.5856890144101286,45397812
21,1000000,18.759955993551237,373.21734771823975,19.318834015494822,50324173
23,0.0001,313.93159356314266,286941.38011656015,535.6690957266063,35930318
10,100000,16.357496125636978,289.0316199275387,17.000929972432058,26979508
23,1e-05,202.5215589859792,107384.08861758902,327.6951153398369,59315031
20,1e-06,171.45790666147033,81711.45307679634,285.8521524788581,79517303
24,100000,16.353131547937576,288.89265632214455,16.996842539782044,43232772
27,1000,8.204773000499477,88.34671684302018,9.399293422540875,46734168
1,10,8.076962754092692,85.80747886874036,9.263232636004581,7304203
18,10,15.654956066578373,384.99690495031257,19.621338001021044,38931658
21,100000,16.353168193754794,288.8938197097648,16.996876763386997,36822464
10,10000,4.857993435031896,33.23965534638871,5.765384232329074,24371956
13,1e-05,160.51597628784404,66732.68937174529,258.3267105270868,45533455
18,100000,16.35328336127138,288.89747614642346,16.99698432506259,34197245
23,1e-06,197.42093639927847,111643.09221186764,334.13035212603427,56472258
24,10000,4.853990600692331,33.161703117114484,5.758619896912323,43251820
20,1e-09,4309.299042784831,70076969.58056432,8371.19881382376,40452477
27,100,5.182148425544398,43.80894190212769,6.618832366975893,59143596
18,1,13.512309507246862,273.7212352008362,16.54452281574891,26634920
21,10000,4.85401037672506,33.16220782762453,5.75866371892165,43406702
23,1e-07,511.0919827361786,790896.9481895328,889.3238713705671,58982706
20,1000000000,19.049093724805353,384.12984440973116,19.599230709640906,33798060
24,1000,8.205085354162312,88.35244097448401,9.399597915575113,42682005
20,1e-10,13815.04027352321,702795029.9181592,26510.28158881303,62354531
27,10,15.714903698979615,388.63261405630686,19.713767119865924,60584050
18,0.1,27.03417999040471,1310.4307461758506,36.19987218452367,38165431
10,0.01,37.53172786232154,2478.0223718172538,49.77973856718468,12578296
21,1000,8.205986624859232,88.36892355109887,9.400474644989947,58113589
1,1e-05,7.950100736299014,83.66531126090644,9.146874398443789,5917901
23,1e-08,1164.5865773534026,5848858.588860687,2418.441355265967,44198360
24,100,5.180041159967406,43.77015313357733,6.615901535964492,36686639
19,1000000000,19.049093728903202,384.1298445635256,19.59923071356439,48136663
27,1,13.606148253011611,278.4146826781412,16.68576287372385,55340666
18,0.01,52.588297227865226,5253.646418546653,72.482042041782,33320563
19,0.01,52.6838545192399,5276.36032878317,72.63855951753979,44558423
21,1,13.573637523629891,276.7465867706938,16.635702172457098,53670842
10,0.001,54.183626749283704,5298.372781344308,72.78992225125884,29865974
23,1e-09,12549.686859105985,606883019.0805014,24634.9958205903,35763519
24,10,15.710080439311353,388.3253507464755,19.7059724638617,47451188
19,100000000,19.046467773151946,384.02998177956397,19.596682927974417,39088535
10,1e-05,76.37291872261882,15144.60291602419,123.06341014299981,36777249
27,0.1,28.160242019060735,1448.1733435407368,38.054872796275866,55286078
18,0.001,15.693158978344215,397.5752953202452,19.939290241135595,48869828
24,1,13.597321540335331,277.95306398008097,16.671924423415582,57282656
21,0.1,27.774298928570264,1398.7710568428345,37.40014781846236,49729185
20,1e-07,550.4862809662384,931681.408217824,965.2364519732064,51978505
23,1e-10,26962.015028169393,2792126851.3288045,52840.5795892589,55642982
1,1,7.963301969295631,83.88711013643177,9.158990672362963,4698194
19,10000000,19.020229540236656,383.0329250953101,19.571226969592633,50768233
10,1e-06,85.44984355126203,18451.01782535814,135.83452368730912,19416209
27,0.01,52.10439004073092,5132.201452798264,71.63938478796607,60114646
18,0.0001,232.28694490085803,152199.1511144933,390.1270961039406,28257690
24,0.1,28.056837245582702,1434.5353610471866,37.875260540980925,52424628
21,0.01,52.61267090702512,5259.0703864821435,72.51944833272067,54055393
22,1000000000,19.04909372010593,384.12984423330437,19.599230705140045,45248842
19,1000000,18.759962801010253,373.21759900029025,19.31884051904488,59695227
27,0.001,39.88213190464394,5907.759690741791,76.86195216582644,54199469
18,1e-05,213.6837516664955,121186.59380938731,348.11864903993194,29509944
10,1e-09,115.42296599889475,35592.243405761255,188.65906658775043,26584656
24,0.01,52.32659304927086,5188.338575544126,72.0301226956065,42506706
22,100000000,19.046467685188638,384.0299784782023,19.59668284374175,36588305
21,0.0001,289.8054058556345,241769.9821206258,491.7011105545988,55756591
19,100000,16.353229507754676,288.895766243951,16.996934024816095,41733397
9,1000000000,19.049094477443216,384.1298726553073,19.599231430219586,16156535
27,0.0001,338.5581173865755,338749.69113569066,582.0220710039188,48716411
1,1000000,18.812030487434882,375.1599945414165,19.36904733179762,5171074
22,10000000,19.020228661545165,383.03289216658453,19.571226128339138,64251371
24,0.001,34.929816146236746,4398.701243809708,66.32270534145684,55045988
18,1e-07,456.5849259362634,626394.406682227,791.4508239191031,41541034
9,10000000,19.02030431072051,383.0357266078707,19.571298541687792,10272952
21,1e-05,210.7926003728693,117564.78808245058,342.8772201276291,43114938
19,10000,4.854046908558074,33.1630897228254,5.758740289579432,32988398
27,1e-05,183.08443584979986,84759.43679231775,291.1347399269241,43557766
1,100000,16.82666212490009,304.45301612608733,17.44858206634818,4576987
22,1000000,18.759954107503436,373.2172780762107,19.318832213056012,56988910
18,1e-06,144.55455666258572,56209.858704618906,237.08618412851246,45575033
24,0.0001,322.5473957708595,304332.5177295295,551.6634098157404,42878841
18,1e-08,808.9819215273421,1991353.167504411,1411.1531339668318,37009696
24,1e-05,197.62763343250828,101502.85619031519,318.59512894944766,33949062
9,1000000,18.760702975164634,373.2449275117923,19.319547808160323,14664842
21,1e-06,182.94649714885873,94272.26271977425,307.0378848281988,42823635
19,1000,8.207418783521307,88.39506682232378,9.401865071480433,34412145
27,1e-06,188.42716569709762,100208.70160673758,316.5575802389473,65485984
22,100000,16.353151220023385,288.8932808660609,16.996860912123182,44266226
21,1e-07,564.5597003783445,983558.7459744962,991.7453029757672,43343787
19,100,5.165213529083758,43.50278276545356,6.595663936667298,37189513
17,0.1,26.59593762487208,1260.6610747888183,35.50578931369951,56254085
1,1000,8.079648144189871,86.41339645789874,9.295880617666018,5278770
27,1e-07,119.14137702532427,27160.18413885094,164.8034712584991,62097830
18,1e-09,1001.4726501392914,4081019.252620912,2020.1532745365912,48842387
18,1e-10,7482.636863252875,200993654.5521824,14177.223090301655,39930143
24,1e-07,443.6241116632805,575902.9939361846,758.8827273934917,39798031
22,10000,4.854000945069076,33.1619710688178,5.758643162136181,63360789
9,10000,4.860648793357718,33.288236923747,5.769595906451942,13602721
21,1e-08,102.09208149646966,21066.380733743743,145.1426220437806,55637300
19,10,15.673781021014744,386.1128822919842,19.649755273081244,35570903
27,1e-08,5003.2487182805735,103153697.94865985,10156.460896821287,70725033
1,100,8.827787974023735,99.04002087460196,9.951885292476092,5754936
17,1000000000,19.04909374391213,384.12984512665514,19.5992307279305,42606016
22,100,5.176827324485107,43.71160643660877,6.611475360054575,47521667
24,1e-08,1977.0343223737705,16242376.805008715,4030.1832222628186,35728104
17,1e-07,388.3304063697796,445197.04190023936,667.2308760093761,40345421
21,1e-09,6635.359252886035,166641544.2958523,12908.971465451936,42261729
19,1,13.539257885877513,275.03789104123734,16.58426637030524,35586621
27,1e-09,28115.210313603267,3184656260.3151684,56432.758751590096,53745992
24,1e-09,16062.285420814507,1005088223.7747324,31703.12640379072,38698999
17,100000000,19.046467923225347,384.02998740942013,19.596683071617505,40075421
22,10,15.702472368513705,387.8510989283212,19.693935587594503,42380624
9,10,14.187172999057074,310.15564240659637,17.611236254351834,25155633
21,1e-10,17678.909076869397,1167021288.9617639,34161.69329763623,45554634
26,1000000000,19.049093716834665,384.1298441104088,19.59923070200483,45619168
19,0.1,27.36003936795292,1348.5743649558144,36.722940581546766,34653503
17,1000000,18.759977634944644,373.2181463859446,19.318854686185322,36289434
20,100000000,19.046467732177803,384.02998024201474,19.596682888744585,39694647
24,1e-10,32408.25287380583,4090840506.1212225,63959.67875248611,48689041
9,0.1,15.821382078689153,393.0565494889391,19.82565382248311,16074751
17,10000000,19.020231039382782,383.03298125012276,19.57122840421936,36271971
22,1,13.58418897916998,277.28001831404316,16.65172718711315,71306487
19,0.001,18.14478515804872,813.6171256544602,28.52397457673913,47829512
26,100000000,19.046467652479528,384.0299772495653,19.596682812393666,48260529
20,10000000,19.02022913093231,383.0329097592721,19.571226577792004,46998106
23,1000000000,19.049093718795366,384.12984418408354,19.599230703884363,54725639
17,100000,16.353363264826335,288.9000135809397,16.997058968566876,47024446
9,0.01,32.63962003362814,1828.0135746646379,42.75527540157633,12980569
22,0.1,27.900685013961372,1414.569873044561,37.61076804645926,53302820
19,0.0001,254.53752582930667,184020.73331411727,428.9763785036622,46209937
26,10000000,19.02022833480902,383.03287991206463,19.57122581526422,55828274
20,1000000,18.759958751327087,373.2174495269023,19.31883665045342,49262967
23,100000000,19.046467672084447,384.02997798612114,19.596682831186534,31571519
17,10000,4.8541346241247085,33.165099979616066,5.758914826563775,48524733
9,0.001,51.76013461069439,4793.892084346435,69.23793818670826,21868993
19,1e-05,214.5708890754743,122282.37005788986,349.68896187596465,37075063
9,0.0001,32.750877939841885,1669.0280668745984,40.85373993742309,31742663
26,1000000,18.75995087535472,373.21715866854663,19.31882912260851,45471540
16,1e-07,315.1398091001175,287012.05944616586,535.7350646039196,37792660
20,100000,16.353193024982684,288.89460800132537,16.99689995267741,32425370
23,10000000,19.020228530644864,383.03288725849984,19.571226002948816,48223820
22,1e-05,207.0213877813706,112889.15003303856,335.98980644215766,49039128
17,100,5.147418869229273,43.187473046800605,6.571717663351082,41752605
9,1e-05,42.79191088414037,4905.932211211478,70.04236012022638,21930758
26,100000,16.353122158493868,288.89235816800954,16.99683376891148,60745756
20,10000,4.854024775632337,33.16256070995349,5.758694358094853,40303147
23,1000000,18.759952812551862,373.21723024910983,19.318830975219743,84527282
22,1e-06,191.7942427862483,104672.79069332522,323.53174603634375,42676722
19,1e-06,158.26293228562378,68535.38146932959,261.7926306627625,36402583
1,1e-08,7.950100603986863,83.66530903649068,9.146874276849479,18357127
19,1e-08,690.2740123821559,1414453.1239427617,1189.3078339701465,31670743
17,10,15.627958673535408,383.4184054999856,19.581072634051118,46017059
26,10000,4.85398599762402,33.16157898541938,5.758609118999082,55621932
20,1000,8.20657512694642,88.3796714626872,9.401046296167635,37287487
23,100000,16.353139571368313,288.89291105846354,16.996850033416884,104667997
22,1e-07,551.7811264404986,935927.4784458332,967.4334491042954,44717484
9,1e-07,65.86243652894815,10940.969150211215,104.59908771213645,31287933
1,1e-09,7.950100603867689,83.66530903448714,9.146874276739958,11386742
15,0.0001,148.40631801254167,61275.03945568843,247.53795558598367,41149779
20,100,5.170459204037043,43.5967054524696,6.60278013055634,46113886
19,1e-09,2431.3069051112184,22538981.242670055,4747.52369585135,36535792
17,1,13.476109535999498,271.97616423669484,16.491699858919784,51769942
22,0.01,52.521283734574155,5236.655336909215,72.36473821488761,45074002
26,1000,8.204843466572397,88.3480091339589,9.399362166336548,59691737
23,10000,4.853994726546345,33.161811370314254,5.758629296135865,109725693
22,1e-08,495.1928047559515,1184433.4551868283,1088.3167990924464,50291504
9,1e-08,53.42912371343385,7160.657225099966,84.62066665478336,21974636
20,10,15.686910299209403,386.9012040538142,19.669804372535438,50356566
19,1e-10,10428.350569471395,395140683.5188222,19878.14587729002,53856699
26,100,5.181666911548821,43.80003216420691,6.618159273106603,43077878
4,100000,16.430929491051856,291.3969710762828,17.070353572093428,7254360
2,1e-09,7.545379952227194,84.13327502229534,9.172419256788,5609166
12,10000,4.855489742731703,33.19242641246619,5.761286871217766,45562574
4,1000,8.749359976254437,98.37234417310209,9.918283327930398,12139352
3,0.001,8.061532758294417,95.97212730859853,9.796536495547727,14331236
20,1e-08,442.63157136984154,523920.5985398984,723.8235962856547,55125674
15,10000000,19.020234377186142,383.03310624701624,19.571231597603056,34864013
18,10000,4.854081174141874,33.1638877779902,5.758809579938392,36480641
6,100000,16.380930138788727,289.7825859305976,17.023001672166913,6182163
8,1000000000,19.049094914225723,384.12988906323795,19.599231848805655,22011496
17,0.001,14.919568521297535,292.9855916706009,17.116821891653863,41811585
28,1e-10,58816.17277102539,14201374388.923525,119169.51954641558,56393462
26,10,15.713819263077337,388.5628066406935,19.711996515845204,57213710
4,1000000,18.768512374308845,373.5345396822244,19.32704166918011,6547283
2,1e-05,7.545366278089036,84.13297757108909,9.172403042337875,5864536
14,0.001,37.35214715046742,2228.978972962499,47.212063849851965,34664651
6,100,4.289598085411603,29.397601850014198,5.4219555374434965,10438066
4,100,4.729583942211512,34.452013321224,5.869583743437349,6820176
15,1000000,18.76001066619408,373.2193650514217,19.318886226990976,34634251
2,1,6.396104874789105,60.85575587608875,7.80100992667544,5297850
8,100000000,19.04647962518193,384.0304266667513,19.59669427905511,29859406
9,100000,16.359934850743144,289.1094709178441,17.003219428033155,10771145
12,100,4.987734817266211,40.48707193801748,6.362945225131007,35310558
17,0.0001,206.9837528240956,120076.27170082001,346.5202327438039,41253218
6,10000,4.887636835468842,33.76358804478488,5.810644374317265,6638337
26,1,13.604114071768791,278.30727827473874,16.682544118770934,57835066
2,1e-06,7.545378586042417,84.1332453038761,9.172417636799803,7468610
14,0.0001,116.24957627242135,37722.84919096602,194.2237091370825,24197537
4,0.0001,11.96011883545829,212.9525760325845,14.592894710528974,6896983
14,0.1,24.28559350889178,1021.3343646296022,31.95832230624133,34386637
26,0.1,28.136612232316754,1445.0126963665743,38.013322616769166,54841816
4,10,7.983672686752564,97.93095249882856,9.896006896664359,6482666
1,1000000000,19.04914637002562,384.1318363842468,19.599281527246013,5083859
15,100000,16.353661479115363,288.9094877467366,16.99733766643284,41374117
6,1000000,18.763013991725806,373.3304564930952,19.3217612161287,11114581
8,10000000,19.02034794111194,383.0373629896966,19.571340347296008,8595323
6,1,12.03743148670296,212.48357939199653,14.576816504024345,6810693
12,10,15.180657197455348,358.9547869423942,18.946102156971342,61954628
3,1e-07,8.04866027660263,95.6693858121139,9.781072835436504,6535376
17,1e-05,210.28354908831034,117079.89874528325,342.1694006559956,62102706
15,10000,4.854354228367983,33.169817459263456,5.7593243926057385,37099057
17,1000,8.210373850860975,88.44892306879512,9.404728761043303,50253521
8,1000000,18.761134964183334,373.26089618369997,19.319961081319494,19530933
16,1e-06,120.5991548615258,37894.899685228,194.6661236199766,38884492
14,1e-05,179.4548951774795,83956.17929028963,289.75192715543693,39274536
2,1e-07,7.54537981683972,84.13327207723056,9.172419096248849,6263467
6,1000,8.51007180707972,93.92337336355894,9.691407192124316,6810687
1,10000,5.962866667232056,51.65800800051285,7.18735055500376,4961203
26,0.01,52.166343847394884,5147.980978920118,71.74943190660201,36582210
4,1,10.936112896740664,175.2970070181026,13.239977606404876,6728251
6,10,11.556942764484775,203.71160387821598,14.272757402766151,11696160
6,0.1,10.203058369696695,154.3328759729844,12.423078361379856,6554028
12,1,13.06477458574726,253.29509878440314,15.915247367992844,44305197
4,1e-05,12.055257841917946,216.39587416931894,14.710400204254096,14277958
15,1000,8.216512784190291,88.56064517186431,9.410666563632159,31259425
8,100000,16.3638561676281,289.2348433016456,17.006905753300497,12546988
17,1e-08,817.7862356144458,2037562.5281220563,1427.4321448398366,42285273
14,1e-06,106.70922250520185,29125.950202424603,170.66326553310938,49686402
12,1000,8.24036969964584,88.99277540015296,9.433598221259636,19498451
26,0.001,38.5786767650086,5494.578458789039,74.12542383547658,55723859
4,0.1,8.939077569004906,117.60695370838236,10.844673978888547,6412005
2,1e-08,7.545379939919166,84.13327475456082,9.172419242193458,6703008
6,0.001,26.81938986516344,1175.3218231906242,34.28296695431456,9409847
9,1e-10,109.52958490000623,32184.157253487927,179.39943493079326,36316633
9,1e-06,67.86453715982007,11665.951350191166,108.00903365085333,19405872
12,0.1,21.60169458607472,783.309996103408,27.987675789593677,30315742
6,0.01,16.554760924811337,424.36056888801704,20.60001380795695,6764789
6,0.0001,44.775644260937256,3420.6317327784627,58.48616702074485,8899034
27,1e-10,51661.202010475114,10820394999.37177,104021.1276586241,51547131
15,100,5.112196515227309,42.57448672273184,6.524912775105261,31920545
8,10000,4.865210586029494,33.37032349788674,5.776705245889454,8503472
17,1e-09,106.9600908339092,33401.50317921436,182.76078129405764,37761674
14,1e-07,181.20284867157747,89994.65053907005,299.9910840992946,36068875
1,0.001,7.950113848249199,83.66553169761698,9.146886448273914,5624980
6,1e-05,45.186128713205875,3438.681282905823,58.64027014693762,6519653
26,0.0001,334.55158259029633,329847.30422165873,574.3233446601824,44829496
4,0.01,9.140189383044946,123.62799480545956,11.11881265268282,6099917
17,0.01,52.32765245329502,5192.667806843279,72.06016796291333,36554057
12,0.01,45.11033492936221,3714.4902471792375,60.946618012644784,36293036
17,1e-06,131.61663233400617,45815.867106085316,214.04641343896728,35511716
15,10,15.533804287325212,378.04868977799686,19.443474220879274,37564781
9,100,4.676540873374645,35.70151108802287,5.975074149165253,29761215
8,1,12.432163127680106,227.30379737793146,15.076597672483386,11351726
17,1e-10,4950.784389833158,87202528.99708447,9338.229435877256,44207440
7,0.001,37.34568983833435,2378.4628513636267,48.76948688845954,7283378
6,1e-06,19.99560200155482,562.2602983105726,23.71202855747632,6301463
1,0.0001,7.9501019282996435,83.66533130067768,9.14687549388739,5374173
26,1e-05,187.7171467852001,89968.17149046795,299.94694779321884,56013751
14,1e-09,953.9457025322644,2690557.615256994,1640.2919298883946,55959149
3,1e-06,8.048671929597722,95.66965969458366,9.781086836061913,6350306
12,0.001,50.08069899639335,4436.157866715518,66.6044883376152,40647191
26,1e-06,194.6273525355936,108018.27949194927,328.6613446877337,48376710
15,1,13.365451097905773,266.76854688562054,16.333050752557543,59852025
7,100000,16.370263022889123,289.44007362944507,17.012938418434516,6849527
8,0.1,13.706737543241237,287.87022913520434,16.96673890690855,17279626
16,1000000000,19.049093757277436,384.1298456280189,19.599230740720895,57662810
9,1000,8.311750887449255,90.28902371026466,9.502053657513446,20812552
14,1e-10,80.56663566098571,12964.326647493335,113.86099704241718,36067760
6,1e-08,7.021282091462327,84.68203342524987,9.202284141736218,10533030
12,0.0001,51.45117864584553,7696.21122687107,87.72805267912351,29259998
26,1e-07,242.19181686748703,137706.70413271937,371.0885394790836,55303890
12,1e-10,888.0736377787325,2254906.093612843,1501.6344740358231,46223424
15,0.1,25.255906719241274,1117.5539609240539,33.429836387934266,36719898
10,1e-07,71.26332501785613,12837.88455212477,113.30438893584295,30188922
8,0.01,27.259463515832913,1237.463179229954,35.17759484714602,26839174
16,100000000,19.046468056864388,384.0299924217823,19.59668319950553,43239289
2,1e-10,7.545379953458022,84.13327504906927,9.172419258247482,6217062
4,1e-09,12.066102133959845,216.7902892744665,14.723800096254584,6355703
3,1e-08,8.04865911130459,95.66935842391605,9.781071435375372,7093162
2,100000000,19.046741341748,384.0403119200814,19.5969464948007,5182965
8,0.001,46.05916011567815,3725.864156490961,61.039857113946134,22359914
13,1000000000,19.049093853706516,384.12984924491394,19.599230832992248,25972936
6,1e-10,7.070435307101447,88.46646223808713,9.40566118027261,8168477
6,1e-09,7.065358273411289,88.10633213808241,9.386497330638433,6916146
26,1e-08,3923.4234612635196,63210304.35318872,7950.49082467169,60705069
13,1e-07,131.51951613380675,46019.50423340642,214.52157055505262,30144657
15,0.01,50.96182480653119,4885.234198263549,69.89445041105587,35335495
16,10000000,19.020232374370075,383.0330312463769,19.57122968150895,48240669
8,10,13.568458451049095,282.4399990496061,16.80595129856106,17113531
4,1e-10,12.066103112350863,216.79032487788578,14.723801305297684,6695161
3,0.0001,8.049952974029113,95.6997714242812,9.782625998385157,5717214
8,0.0001,46.57063257582583,3704.655809288684,60.86588378795369,33459018
13,100000000,19.046469021055238,384.0300285816134,19.596684122106307,29978219
12,1e-07,97.70809621494274,24717.789551921513,157.21892237234522,41688032
3,1000000000,19.049108802565673,384.13041293295004,19.59924521334814,9098631
26,1e-09,23917.167301194888,2279259707.4799805,47741.59305553157,46454445
5,1000,8.622041424649481,95.99700301109623,9.79780603048949,7361849
15,0.001,29.270546955132225,1238.8631703851963,35.19748812607508,50556238
3,10,5.57252310143615,47.98665665254845,6.927240190187463,11689852
16,1000000,18.759990845623218,373.21863379953885,19.31886730115249,43620906
5,1000000000,19.049098834048877,384.1300366051893,19.5992356127781,6610699
12,1e-05,136.7129359828059,48148.516191774776,219.42770151413148,44202600
2,1000,8.779641245651003,98.9470525556907,9.947213306031529,6375758
13,10000000,19.02024200629564,383.0333919341254,19.571238896250932,35792609
12,1e-08,186.54712596117497,95017.76495737745,308.24951736763103,32104394
3,100000,16.488769358122855,293.2774807931062,17.125346151044837,5921563
8,1e-07,54.26610977359939,7441.415426847118,86.263639077233,34480620
15,1e-05,193.73665753978884,98465.63093873046,313.79233728491596,38618905
26,1e-10,44815.265090394474,8037703826.087268,89653.24213929616,49341131
5,10000000,19.02073949845985,383.05207815875855,19.571716280356164,6972683
25,1e-09,19873.942026168144,1556144715.7922604,39448.000149465886,47947783
5,100000,16.399098668631705,290.36773042422647,17.040179882390515,7991543
16,100000,16.353482487271826,288.9038005204523,16.9971703680481,42404063
10,0.1,17.919570033289773,516.7090360075625,22.731234810444473,32426710
12,1e-09,559.4294358789682,895510.4550147328,946.314141823281,58133504
11,1e-08,105.99757402207045,29516.950267907134,171.80497742471587,15531082
8,1e-08,55.1587605772221,7639.7716040911055,87.40578701717126,20076954
16,10000,4.854218664452063,33.166955084173274,5.759075888037358,46275131
13,1000000,18.760086174565387,373.2221509569831,19.31895833001829,25789552
3,10000,5.069853049043254,36.92360713303288,6.076479830710613,9089906
15,1e-06,112.25883637496554,32464.207640141074,180.17826628131672,46848435
11,1000000000,19.04909403402144,384.1298560096626,19.599231005569138,40790751
25,1000000000,19.049093717267777,384.1298441266893,19.599230702420165,56255736
13,10,15.34141106058315,367.48647107282886,19.169936647595602,30489587
5,0.001,17.229315990829843,458.71698860304605,21.417679346816406,6182201
8,1e-10,5.6796698873292195,49.846716432804065,7.0602207070887,44406545
7,1000000,18.761840300715004,373.2869905741759,19.32063639154197,6167764
12,1e-06,100.2537279720107,25542.574738115916,159.82044530696288,33596362
13,100000,16.35434412945421,288.93119384574135,16.997976169113233,35156040
3,1000000,18.77487263367767,373.77119589656354,19.333163111518083,14666302
5,100,4.377317106272359,29.726805443431477,5.4522294012111665,5961612
25,10,15.712277023224763,388.4643519737325,19.70949902898936,51661450
16,1000,8.212886418738734,88.49466623622682,9.407160370495808,43919873
3,1000,8.849433073463791,100.24709802032322,10.012347278252149,15467555
15,1e-07,244.0239361337043,167860.12149967105,409.7073608072853,34038132
11,100000000,19.046470824020574,384.03009621222776,19.59668584766893,54124382
25,100000000,19.046467656810176,384.0299774123275,19.596682816546465,59494790
2,100,7.137919782175714,70.37348028360482,8.388890289162495,6190674
5,0.0001,29.661412460478367,1438.2124314766825,37.923771324548966,6479319
5,1000000,18.765012232842434,373.4045519798738,19.323678531270225,10669799
1,1e-10,7.950100603855739,83.66530903428624,9.146874276728976,11514001
1,0.1,7.951424633969767,83.68756680625373,9.148090883143528,5132744
7,10000000,19.02041917520729,383.0400365736208,19.571408650723658,7158247
25,10000000,19.020228378068193,383.0328815354503,19.571225856738007,43817774
11,1e-09,298.02811625671825,246999.6945100643,496.99063825193355,25155360
5,10,9.995961512422674,152.85311896061745,12.363378137087672,6103585
16,100,5.1327761480934795,42.931023199001075,6.552176981660453,48819348
14,1e-08,454.4200251497693,599497.9950904488,774.2725586577693,36932999
25,1000000,18.75995130325166,373.2171744850952,19.31882953196428,52142558
7,100000000,19.04648675565429,384.03069467603524,19.59670111717876,9907857
15,1e-08,609.6547941178407,1103226.539410073,1050.345914168315,45553033
11,10000000,19.0202600175723,383.0340665555061,19.571256131263166,35184982
3,1,9.321894188947281,128.31204894211265,11.327490849350205,12712879
8,1e-09,32.64798799951447,2626.532252196208,51.249704898625595,30433475
9,100000000,19.04647525779227,384.03026262759965,19.596690093676525,5162402
4,1e-08,12.066092347651963,216.78993316116475,14.723788003131693,11495631
13,10000,4.85492030523611,33.181282466030964,5.760319649640198,41359648
15,1e-09,916.2975502647289,2472271.989688644,1572.3460146191246,55799068
13,1,13.18546819189862,258.6019975503117,16.081106850907734,37668010
7,10000,4.87321757542144,33.51209483018568,5.788963191296493,6870808
5,1,11.680062021205305,199.83731672069302,14.136382731119479,10398846
16,10,15.589251407526682,381.18915344533264,19.524066006990772,49037717
25,100000,16.353126002820346,288.89248025140114,16.99683736026797,36712798
11,1000000,18.7602644644241,373.2287311554275,19.31912863344068,29725146
4,0.001,11.20406997230131,186.64549826887975,13.661826315280097,10006486
3,0.1,8.856571105800127,115.4531298808037,10.744911813542432,9733904
24,1e-06,199.62631167671822,114464.2883188916,338.3257133575448,44014202
