degree,λ,mae,mse,rmse
8,100000000,19.04647962518193,384.0304266667513,19.59669427905511
7,1e-09,51.317000600788546,6576.621120408992,81.09636934172202
17,100000,16.353363264826335,288.9000135809397,16.997058968566876
20,100000000,19.046467732177803,384.02998024201474,19.596682888744585
11,1000000,18.7602644644241,373.2287311554275,19.31912863344068
12,1e-07,97.70809621494274,24717.789551921513,157.21892237234522
5,0.01,12.153167238137023,221.50372550620494,14.883001226439678
19,0.0001,254.53752582930667,184020.73331411727,428.9763785036622
3,1000000,18.77487263367767,373.77119589656354,19.333163111518083
20,100000,16.353193024982684,288.89460800132537,16.99689995267741
22,1e-07,551.7811264404986,935927.4784458332,967.4334491042954
8,100,4.524007588046853,33.409513305227094,5.780096305878224
13,10,15.34141106058315,367.48647107282886,19.169936647595602
16,0.0001,178.87102091681675,89222.69150315179,298.7016764317733
7,1e-10,52.03646196999742,6755.8029288185435,82.19369153906243
17,10000,4.8541346241247085,33.165099979616066,5.758914826563775
12,0.0001,51.45117864584553,7696.21122687107,87.72805267912351
5,0.001,17.229315990829843,458.71698860304605,21.417679346816406
19,1e-05,214.5708890754743,122282.37005788986,349.68896187596465
3,100000,16.488769358122855,293.2774807931062,17.125346151044837
20,10000,4.854024775632337,33.16256070995349,5.758694358094853
22,1e-08,495.1928047559515,1184433.4551868283,1088.3167990924464
8,10,13.568458451049095,282.4399990496061,16.80595129856106
5,100000,16.399098668631705,290.36773042422647,17.040179882390515
1,10000,5.962866667232056,51.65800800051285,7.18735055500376
16,1e-05,203.82538311951183,109565.56307745165,331.00689279447283
5,10,9.995961512422674,152.85311896061745,12.363378137087672
17,1000,8.210373850860975,88.44892306879512,9.404728761043303
6,100000000,19.046498620286332,384.0311410196075,19.596712505407826
13,0.1,23.073704827029058,908.9599634664547,30.148962892054094
19,1e-06,158.26293228562378,68535.38146932959,261.7926306627625
3,10000,5.069853049043254,36.92360713303288,6.076479830710613
20,1000,8.20657512694642,88.3796714626872,9.401046296167635
5,0.0001,29.661412460478367,1438.2124314766825,37.923771324548966
22,1e-09,9392.595630427993,336557260.9487631,18345.497021033883
8,1,12.432163127680106,227.30379737793146,15.076597672483386
16,1e-06,120.5991548615258,37894.899685228,194.6661236199766
5,1e-05,43.52123092205195,3173.91752117292,56.33753208273255
17,100,5.147418869229273,43.187473046800605,6.571717663351082
6,10000000,19.0205377045259,383.0444892452677,19.571522404893997
22,1e-06,191.7942427862483,104672.79069332522,323.53174603634375
13,0.01,47.72441675247755,4211.7047158138475,64.89764799909044
20,100,5.170459204037043,43.5967054524696,6.60278013055634
1,10,8.076962754092692,85.80747886874036,9.263232636004581
19,1e-08,690.2740123821559,1414453.1239427617,1189.3078339701465
22,1e-10,22053.731998949763,1841888468.5370338,42917.228108733136
8,0.1,13.706737543241237,287.87022913520434,16.96673890690855
3,100,5.590686997258284,47.022883783020866,6.857323368707419
16,1e-07,315.1398091001175,287012.05944616586,535.7350646039196
13,1,13.18546819189862,258.6019975503117,16.081106850907734
17,10,15.627958673535408,383.4184054999856,19.581072634051118
5,1e-07,46.861565044473345,3691.5259881285833,60.757929425948866
3,10,5.57252310143615,47.98665665254845,6.927240190187463
8,0.01,27.259463515832913,1237.463179229954,35.17759484714602
6,1000000,18.763013991725806,373.3304564930952,19.3217612161287
13,0.001,44.495879756926094,3374.660250783863,58.09182602383801
12,0.001,50.08069899639335,4436.157866715518,66.6044883376152
20,10,15.686910299209403,386.9012040538142,19.669804372535438
19,1e-09,2431.3069051112184,22538981.242670055,4747.52369585135
21,1000000000,19.049093722014618,384.12984430497085,19.599230706968342
6,100000,16.380930138788727,289.7825859305976,17.023001672166913
12,0.01,45.11033492936221,3714.4902471792375,60.946618012644784
16,1e-08,741.4893550973435,1659098.9273371662,1288.060141195731
8,0.001,46.05916011567815,3725.864156490961,61.039857113946134
17,1,13.476109535999498,271.97616423669484,16.491699858919784
5,1e-08,46.89554111291367,3696.9895644955977,60.802874640066136
3,1,9.321894188947281,128.31204894211265,11.327490849350205
8,1000000,18.761134964183334,373.26089618369997,19.319961081319494
13,0.0001,83.42190308279889,19683.813053009635,140.29901301509443
14,0.01,49.63768842138379,4601.358829344332,67.8333165144115
19,1e-10,10428.350569471395,395140683.5188222,19878.14587729002
21,100000000,19.04646770427346,384.0299791946819,19.596682862022387
20,0.1,27.599656436239993,1377.344532551137,37.112592641193054
6,10000,4.887636835468842,33.76358804478488,5.810644374317265
16,1e-09,623.4422019801797,1076103.955167727,1037.3543055136597
8,0.0001,46.57063257582583,3704.655809288684,60.86588378795369
1,1e-05,7.950100736299014,83.66531126090644,9.146874398443789
3,0.1,8.856571105800127,115.4531298808037,10.744911813542432
13,1e-05,160.51597628784404,66732.68937174529,258.3267105270868
21,10000000,19.020228852187962,383.03289931289527,19.57122631091101
6,0.01,16.554760924811337,424.36056888801704,20.60001380795695
18,1000000000,19.04909373494847,384.129844790364,19.599230719351308
20,0.01,52.67699828335944,5274.710242839805,72.62720043372046
5,1e-10,46.899282901285034,3697.5915172829673,60.807824474182326
21,1000000,18.759955993551237,373.21734771823975,19.318834015494822
17,0.001,14.919568521297535,292.9855916706009,17.116821891653863
16,1e-10,2828.9900242095323,28475471.201962728,5336.241299075851
6,100,4.289598085411603,29.397601850014198,5.4219555374434965
3,0.001,8.061532758294417,95.97212730859853,9.796536495547727
13,1e-06,103.24054950194802,27158.085993394678,164.79710553706542
17,0.1,26.59593762487208,1260.6610747888183,35.50578931369951
18,100000000,19.04646783359822,384.0299840473676,19.596682985836342
8,1e-07,54.26610977359939,7441.415426847118,86.263639077233
20,0.001,21.98821013757988,1444.063423307925,38.00083450804633
4,1000000000,19.049102372508912,384.1301700563551,19.59923901727705
21,100000,16.353168193754794,288.8938197097648,16.996876763386997
17,0.0001,206.9837528240956,120076.27170082001,346.5202327438039
15,1000000000,19.04909377732862,384.12984638011943,19.599230759907886
6,10,11.556942764484775,203.71160387821598,14.272757402766151
18,1000000,18.7599687755732,373.2178194845718,19.318846225501456
3,0.0001,8.049952974029113,95.6997714242812,9.782625998385157
17,1e-08,817.7862356144458,2037562.5281220563,1427.4321448398366
13,1e-07,131.51951613380675,46019.50423340642,214.52157055505262
5,1e-09,46.898942698950236,3697.5367860557,60.80737443810331
8,1e-08,55.1587605772221,7639.7716040911055,87.40578701717126
3,1e-05,8.048788452418774,95.67239837979828,9.781226834083661
20,0.0001,273.67885360248664,214207.4970132734,462.825557865243
17,0.01,52.32765245329502,5192.667806843279,72.06016796291333
19,1e-07,512.7908084919687,801013.3973437368,894.9935180456542
21,10000,4.85401037672506,33.16220782762453,5.75866371892165
17,1e-05,210.28354908831034,117079.89874528325,342.1694006559956
15,100000000,19.046468257355254,384.0299999408807,19.59668339135173
13,100000,16.35434412945421,288.93119384574135,16.997976169113233
6,1,12.03743148670296,212.48357939199653,14.576816504024345
18,100000,16.35328336127138,288.89747614642346,16.99698432506259
8,1e-05,12.30784864245846,373.72030739969296,19.33184697331564
4,10000000,19.021092961702188,383.06538849358515,19.57205631745385
13,1e-08,306.0134011235601,264418.2768423023,514.2161771495548
1,1,7.963301969295631,83.88711013643177,9.158990672362963
8,1e-09,32.64798799951447,2626.532252196208,51.249704898625595
11,1e-09,298.02811625671825,246999.6945100643,496.99063825193355
20,1e-05,213.45147426512008,120885.26014705547,347.68557655884354
21,1000,8.205986624859232,88.36892355109887,9.400474644989947
17,1e-06,131.61663233400617,45815.867106085316,214.04641343896728
15,10000000,19.020234377186142,383.03310624701624,19.571231597603056
18,10000,4.854081174141874,33.1638877779902,5.758809579938392
1,100000,16.82666212490009,304.45301612608733,17.44858206634818
6,0.001,26.81938986516344,1175.3218231906242,34.28296695431456
4,1000000,18.768512374308845,373.5345396822244,19.32704166918011
13,1e-09,809.2414401989729,1912928.9158756542,1383.086734762377
10,100000,16.357496125636978,289.0316199275387,17.000929972432058
21,100,5.1741830369124955,43.66375339610342,6.607855430932446
17,1e-07,388.3304063697796,445197.04190023936,667.2308760093761
7,1000000000,19.049095627343647,384.1299158706849,19.59923253269589
3,1e-10,8.04865898311351,95.66935541103254,9.781071281359345
18,1000,8.208630469140054,88.41716015559938,9.403039942252684
7,100,4.370058216262312,31.08114911296333,5.575047005448773
20,1e-07,550.4862809662384,931681.408217824,965.2364519732064
6,0.0001,44.775644260937256,3420.6317327784627,58.48616702074485
15,100000,16.353661479115363,288.9094877467366,16.99733766643284
10,0.01,37.53172786232154,2478.0223718172538,49.77973856718468
4,10000,4.965463791614582,35.1112116319999,5.925471426983671
12,100000000,19.046469728335712,384.0300551092842,19.596684798947095
1,1000000,18.812030487434882,375.1599945414165,19.36904733179762
7,100000000,19.04648675565429,384.03069467603524,19.59670111717876
2,1000000000,19.04912108846935,384.1308778191348,19.599257073142716
17,1e-09,106.9600908339092,33401.50317921436,182.76078129405764
23,100000,16.353139571368313,288.89291105846354,16.996850033416884
20,1e-08,442.63157136984154,523920.5985398984,723.8235962856547
6,1e-05,45.186128713205875,3438.681282905823,58.64027014693762
13,1e-10,693.1609409506926,1336125.586233287,1155.9089870025612
21,1,13.573637523629891,276.7465867706938,16.635702172457098
15,10000,4.854354228367983,33.169817459263456,5.7593243926057385
3,1e-08,8.04865911130459,95.66935842391605,9.781071435375372
12,10000000,19.020249071861095,383.0336565479951,19.571245656523633
7,10000000,19.02041917520729,383.0400365736208,19.571408650723658
2,100000000,19.046741341748,384.0403119200814,19.5969464948007
6,0.1,10.203058369696695,154.3328759729844,12.423078361379856
4,10,7.983672686752564,97.93095249882856,9.896006896664359
18,10,15.654956066578373,384.99690495031257,19.621338001021044
17,1e-10,4950.784389833158,87202528.99708447,9338.229435877256
7,1e-06,15.77359405521165,623.1361913010664,24.96269599424442
1,100000000,19.04699413223846,384.04989546893484,19.59719100965582
20,1e-09,4309.299042784831,70076969.58056432,8371.19881382376
21,0.1,27.774298928570264,1398.7710568428345,37.40014781846236
15,1000,8.216512784190291,88.56064517186431,9.410666563632159
8,1e-10,5.6796698873292195,49.846716432804065,7.0602207070887
6,1e-06,19.99560200155482,562.2602983105726,23.71202855747632
20,1e-06,171.45790666147033,81711.45307679634,285.8521524788581
4,1,10.936112896740664,175.2970070181026,13.239977606404876
18,1,13.512309507246862,273.7212352008362,16.54452281574891
16,1000000000,19.049093757277436,384.1298456280189,19.599230740720895
15,1000000,18.76001066619408,373.2193650514217,19.318886226990976
1,10000000,19.025487922141018,383.2316108631622,19.576302277579444
12,1000000000,19.04909392444181,384.12985189834484,19.599230900684468
4,1e-10,12.066103112350863,216.79032487788578,14.723801305297684
20,1e-10,13815.04027352321,702795029.9181592,26510.28158881303
21,0.01,52.61267090702512,5259.0703864821435,72.51944833272067
15,100,5.112196515227309,42.57448672273184,6.524912775105261
7,100000,16.370263022889123,289.44007362944507,17.012938418434516
2,1000000,18.787024617132605,374.22443088561005,19.344881257986827
6,1e-08,7.021282091462327,84.68203342524987,9.202284141736218
7,1000000,18.761840300715004,373.2869905741759,19.32063639154197
10,1e-09,115.42296599889475,35592.243405761255,188.65906658775043
12,1000000,18.760156112091924,373.2247317812709,19.319025125023025
20,1,13.559117464428105,276.0201967335273,16.613855564965267
19,1000000000,19.049093728903202,384.1298445635256,19.59923071356439
4,0.1,8.939077569004906,117.60695370838236,10.844673978888547
18,0.1,27.03417999040471,1310.4307461758506,36.19987218452367
21,10,15.696072663802921,387.45791000785596,19.68395056912753
16,100000000,19.046468056864388,384.0299924217823,19.59668319950553
15,10,15.533804287325212,378.04868977799686,19.443474220879274
10,100000000,19.046472539474593,384.0301605833139,19.596687490066117
12,1e-06,100.2537279720107,25542.574738115916,159.82044530696288
21,0.001,26.01216600327371,2190.2340987044117,46.79993695192774
2,100000,16.599259841375908,296.8990743684138,17.23075954125104
6,1e-09,7.065358273411289,88.10633213808241,9.386497330638433
4,1000,8.749359976254437,98.37234417310209,9.918283327930398
18,100,5.157824869107794,43.37129979452225,6.5856890144101286
7,1000,8.42275354460195,92.3153859041394,9.608089607416211
4,0.01,9.140189383044946,123.62799480545956,11.11881265268282
18,0.01,52.588297227865226,5253.646418546653,72.482042041782
16,10000000,19.020232374370075,383.0330312463769,19.57122968150895
15,1,13.365451097905773,266.76854688562054,16.333050752557543
3,1e-06,8.048671929597722,95.66965969458366,9.781086836061913
19,10000000,19.020229540236656,383.0329250953101,19.571226969592633
21,0.0001,289.8054058556345,241769.9821206258,491.7011105545988
7,10,12.717980149639391,247.14058410509713,15.72070558547221
10,1e-07,71.26332501785613,12837.88455212477,113.30438893584295
2,10000000,19.02296252208913,383.13598529743894,19.573859744502077
6,1e-10,7.070435307101447,88.46646223808713,9.40566118027261
12,100000,16.354977064686494,288.9513366403824,16.998568664460617
2,1000,8.779641245651003,98.9470525556907,9.947213306031529
4,0.001,11.20406997230131,186.64549826887975,13.661826315280097
15,0.1,25.255906719241274,1117.5539609240539,33.429836387934266
3,1e-07,8.04866027660263,95.6693858121139,9.781072835436504
19,1000000,18.759962801010253,373.21759900029025,19.31884051904488
5,1000000000,19.049098834048877,384.1300366051893,19.5992356127781
16,100000,16.353482487271826,288.9038005204523,16.9971703680481
18,1e-05,213.6837516664955,121186.59380938731,348.11864903993194
7,1,12.254638614142339,220.5148040740895,14.849740875654684
21,1e-06,182.94649714885873,94272.26271977425,307.0378848281988
4,0.0001,11.96011883545829,212.9525760325845,14.592894710528974
15,0.01,50.96182480653119,4885.234198263549,69.89445041105587
19,100000,16.353229507754676,288.895766243951,16.996934024816095
11,0.1,19.87211156407249,649.9083243604895,25.49329959735478
16,10000,4.854218664452063,33.166955084173274,5.759075888037358
5,100000000,19.046518819547185,384.03190173100825,19.59673191455678
18,1e-06,144.55455666258572,56209.858704618906,237.08618412851246
7,0.1,11.75747594435911,207.5300227177721,14.40590235694287
2,1,6.396104874789105,60.85575587608875,7.80100992667544
21,1e-07,564.5597003783445,983558.7459744962,991.7453029757672
10,0.0001,11.176859694488133,172.17815436079277,13.121667362069227
5,10000000,19.02073949845985,383.05207815875855,19.571716280356164
12,10000,4.855489742731703,33.19242641246619,5.761286871217766
8,10000000,19.02034794111194,383.0373629896966,19.571340347296008
9,10000,4.860648793357718,33.288236923747,5.769595906451942
4,1e-05,12.055257841917946,216.39587416931894,14.710400204254096
15,0.001,29.270546955132225,1238.8631703851963,35.19748812607508
7,10000,4.87321757542144,33.51209483018568,5.788963191296493
19,10000,4.854046908558074,33.1630897228254,5.758740289579432
6,1000,8.51007180707972,93.92337336355894,9.691407192124316
16,1000,8.212886418738734,88.49466623622682,9.407160370495808
18,1e-07,456.5849259362634,626394.406682227,791.4508239191031
7,0.01,21.74600579474371,760.5701810833324,27.578436886149518
2,0.1,7.411789049109044,81.23493352246433,9.013042412108375
6,1000000000,19.04909681392395,384.12996051582195,19.59923367164701
21,1e-08,102.09208149646966,21066.380733743743,145.1426220437806
5,1000000,18.765012232842434,373.4045519798738,19.323678531270225
1,1e-08,7.950100603986863,83.66530903649068,9.146874276849479
16,1000000,18.759990845623218,373.21863379953885,19.31886730115249
4,1e-06,12.06501615110261,216.75077341101894,14.722458130727318
15,0.0001,148.40631801254167,61275.03945568843,247.53795558598367
19,1000,8.207418783521307,88.39506682232378,9.401865071480433
16,100,5.1327761480934795,42.931023199001075,6.552176981660453
12,1e-05,136.7129359828059,48148.516191774776,219.42770151413148
7,0.001,37.34568983833435,2378.4628513636267,48.76948688845954
2,0.01,7.531757865749704,83.83657197509409,9.156231319440007
18,1e-09,1001.4726501392914,4081019.252620912,2020.1532745365912
21,1e-09,6635.359252886035,166641544.2958523,12908.971465451936
1,1e-09,7.950100603867689,83.66530903448714,9.146874276739958
19,10,15.673781021014744,386.1128822919842,19.649755273081244
5,10000,4.914302472881235,34.225123790641796,5.850224251312235
4,1e-07,12.06599448883015,216.78637219342275,14.723667076969065
15,1e-05,193.73665753978884,98465.63093873046,313.79233728491596
2,10,4.087872927593179,25.718884996413383,5.071379003428297
16,10,15.589251407526682,381.18915344533264,19.524066006990772
8,1e-06,42.692280475920505,4699.645198614025,68.55395830011587
7,0.0001,50.579964434217324,4436.822416151273,66.60947692446828
2,0.001,7.544012966650718,84.1035346794993,9.170797930360221
18,1e-10,7482.636863252875,200993654.5521824,14177.223090301655
21,1e-10,17678.909076869397,1167021288.9617639,34161.69329763623
12,1e-08,186.54712596117497,95017.76495737745,308.24951736763103
19,1,13.539257885877513,275.03789104123734,16.58426637030524
5,1000,8.622041424649481,95.99700301109623,9.79780603048949
15,1e-06,112.25883637496554,32464.207640141074,180.17826628131672
3,0.01,8.171027400685597,98.56411129090623,9.92794597542242
4,1e-09,12.066102133959845,216.7902892744665,14.723800096254584
20,1000000000,19.049093724805353,384.12984440973116,19.599230709640906
16,1,13.428100308966993,269.69583906788796,16.422418794680883
23,10000,4.853994726546345,33.161811370314254,5.758629296135865
12,1e-09,559.4294358789682,895510.4550147328,946.314141823281
25,1e-07,352.4611787064997,338891.03270541603,582.1434812015127
2,1e-06,7.545378586042417,84.1332453038761,9.172417636799803
15,1e-07,244.0239361337043,167860.12149967105,409.7073608072853
4,100,4.729583942211512,34.452013321224,5.869583743437349
10,0.1,17.919570033289773,516.7090360075625,22.731234810444473
4,100000000,19.04655420066506,384.0332359260466,19.596765955790936
23,1000,8.20528736072525,88.35613865460746,9.399794607043681
2,1e-09,7.545379952227194,84.13327502229534,9.172419256788
3,1e-09,8.048658994773794,95.6693556850732,9.781071295368069
12,1e-10,888.0736377787325,2254906.093612843,1501.6344740358231
10,10000,4.857993435031896,33.23965534638871,5.765384232329074
25,1e-09,19873.942026168144,1556144715.7922604,39448.000149465886
15,1e-08,609.6547941178407,1103226.539410073,1050.345914168315
2,1e-07,7.54537981683972,84.13327207723056,9.172419096248849
23,1000000,18.759952812551862,373.21723024910983,19.318830975219743
23,100,5.17870586801909,43.74576362956749,6.614058030405198
1,1000000000,19.04914637002562,384.1318363842468,19.599281527246013
11,1000000000,19.04909403402144,384.1298560096626,19.599231005569138
10,0.001,54.183626749283704,5298.372781344308,72.78992225125884
2,1e-10,7.545379953458022,84.13327504906927,9.172419258247482
25,1e-10,38374.05366500248,5814866641.069426,76255.2728738769
15,1e-09,916.2975502647289,2472271.989688644,1572.3460146191246
21,1e-05,210.7926003728693,117564.78808245058,342.8772201276291
2,1e-08,7.545379939919166,84.13327475456082,9.172419242193458
23,10,15.706947356793702,388.1289189459952,19.70098776574401
11,100000000,19.046470824020574,384.03009621222776,19.59668584766893
24,1000000000,19.04909371789223,384.1298441501551,19.599230703018808
15,1e-10,1148.9085117380941,4886192.417187742,2210.4733468621016
10,1e-05,76.37291872261882,15144.60291602419,123.06341014299981
23,1,13.591820796549076,277.6696455736874,16.663422384783008
11,10000000,19.0202600175723,383.0340665555061,19.571256131263166
24,100000000,19.04646766305407,384.02997764692566,19.596682822532124
10,1e-06,85.44984355126203,18451.01782535814,135.83452368730912
26,0.0001,334.55158259029633,329847.30422165873,574.3233446601824
23,0.1,27.991646439397773,1426.128862919572,37.76412137094642
14,100000000,19.046468560187332,384.03001129770735,19.596683681115724
2,100,7.137919782175714,70.37348028360482,8.388890289162495
1,0.001,7.950113848249199,83.66553169761698,9.146886448273914
11,100000,16.3559584005278,288.98259274717793,16.999488014266134
24,1000000,18.759951920215208,373.21719728365053,19.318830122024742
23,0.0001,313.93159356314266,286941.38011656015,535.6690957266063
2,0.0001,7.5452432002103755,84.13030031274064,9.172257100231144
23,0.01,52.42214820276652,5212.144411779916,72.19518274635722
1,0.0001,7.9501019282996435,83.66533130067768,9.14687549388739
14,10000000,19.020237402365822,383.03321952894714,19.571234491695897
11,10000,4.856428136238213,33.21036698057617,5.762843654011114
24,100000,16.353131547937576,288.89265632214455,16.996842539782044
26,1e-06,194.6273525355936,108018.27949194927,328.6613446877337
23,0.001,32.472669515771095,3717.4576074304564,60.97095708147
10,1e-10,432.75998657548337,518321.52299055696,719.9455000141031
14,1000000,18.76004060638944,373.22046965764173,19.318914815735425
11,1000,8.25623294998114,89.28037732569163,9.448829415630893
24,10000,4.853990600692331,33.161703117114484,5.758619896912323
14,1000000000,19.049093807614973,384.12984751608883,19.599230788887834
9,1000000000,19.049094477443216,384.1298726553073,19.599231430219586
1,100,8.827787974023735,99.04002087460196,9.951885292476092
14,100000,16.353932043083322,288.9180880905463,16.997590655458975
4,100000,16.430929491051856,291.3969710762828,17.070353572093428
23,1e-05,202.5215589859792,107384.08861758902,327.6951153398369
26,1e-08,3923.4234612635196,63210304.35318872,7950.49082467169
11,100,4.911366557997272,39.26402814200861,6.266101510669023
9,100000000,19.04647525779227,384.03026262759965,19.596690093676525
24,1000,8.205085354162312,88.35244097448401,9.399597915575113
23,1e-06,197.42093639927847,111643.09221186764,334.13035212603427
26,1e-09,23917.167301194888,2279259707.4799805,47741.59305553157
11,10,14.953310399677394,347.2400256241788,18.6343775217789
9,10000000,19.02030431072051,383.0357266078707,19.571298541687792
24,100,5.180041159967406,43.77015313357733,6.615901535964492
14,1000,8.221772781345466,88.65593283427951,9.415727950311622
19,100,5.165213529083758,43.50278276545356,6.595663936667298
11,1,12.924333810016163,247.2703724346009,15.724832985904838
2,1e-05,7.545366278089036,84.13297757108909,9.172403042337875
23,1e-07,511.0919827361786,790896.9481895328,889.3238713705671
24,10,15.710080439311353,388.3253507464755,19.7059724638617
26,1e-10,44815.265090394474,8037703826.087268,89653.24213929616
9,1000000,18.760702975164634,373.2449275117923,19.319547808160323
14,100,5.083416406464444,42.081391115998265,6.4870171200636015
26,1e-07,242.19181686748703,137706.70413271937,371.0885394790836
11,0.01,41.717346064760925,3124.8013485907077,55.89992261703685
23,1e-08,1164.5865773534026,5848858.588860687,2418.441355265967
24,1,13.597321540335331,277.95306398008097,16.671924423415582
25,1000000000,19.049093717267777,384.1298441266893,19.599230702420165
25,1000000,18.75995130325166,373.2171744850952,19.31882953196428
9,100000,16.359934850743144,289.1094709178441,17.003219428033155
14,10,15.454514847122574,373.6408601423148,19.32979203567164
19,100000000,19.046467773151946,384.02998177956397,19.596682927974417
11,0.001,53.49115340505487,5149.180515050607,71.75779062269551
23,1e-09,12549.686859105985,606883019.0805014,24634.9958205903
24,0.1,28.056837245582702,1434.5353610471866,37.875260540980925
14,10000,4.854570878119773,33.17427408511194,5.75971128487461
25,100000000,19.046467656810176,384.0299774123275,19.596682816546465
14,1,13.28534376230065,263.09291567815944,16.22013920033239
9,1000,8.311750887449255,90.28902371026466,9.502053657513446
23,1e-10,26962.015028169393,2792126851.3288045,52840.5795892589
24,0.01,52.32659304927086,5188.338575544126,72.0301226956065
25,10000000,19.020228378068193,383.0328815354503,19.571225856738007
1,0.1,7.951424633969767,83.68756680625373,9.148090883143528
12,100,4.987734817266211,40.48707193801748,6.362945225131007
1,1e-10,7.950100603855739,83.66530903428624,9.146874276728976
11,1e-05,108.34070914604993,30192.93462057668,173.7611424357491
9,100,4.676540873374645,35.70151108802287,5.975074149165253
25,100000,16.353126002820346,288.89248025140114,16.99683736026797
22,1000000000,19.04909372010593,384.12984423330437,19.599230705140045
24,0.001,34.929816146236746,4398.701243809708,66.32270534145684
14,0.001,37.35214715046742,2228.978972962499,47.212063849851965
11,1e-06,95.32727902579363,23026.527881144535,151.7449435109603
9,10,14.187172999057074,310.15564240659637,17.611236254351834
25,0.1,28.103412186655074,1440.6214331998744,37.955519140170836
1,0.01,7.950233042083107,83.66753558992986,9.146995987204207
25,10000,4.853987846680939,33.16162939956816,5.758613496282605
22,100000000,19.046467685188638,384.0299784782023,19.59668284374175
18,10000000,19.02023014405783,383.03294771532893,19.571227547482273
14,0.1,24.28559350889178,1021.3343646296022,31.95832230624133
24,0.0001,322.5473957708595,304332.5177295295,551.6634098157404
14,0.0001,116.24957627242135,37722.84919096602,194.2237091370825
11,1e-07,79.2100249948187,15964.35675857038,126.35013557005145
9,0.1,15.821382078689153,393.0565494889391,19.82565382248311
12,10,15.180657197455348,358.9547869423942,18.946102156971342
25,1000,8.204943397830212,88.34984073909912,9.399459598248143
22,10000000,19.020228661545165,383.03289216658453,19.571226128339138
24,1e-05,197.62763343250828,101502.85619031519,318.59512894944766
11,0.0001,23.09802388830254,1548.934524412553,39.35650549035766
1,1000,8.079648144189871,86.41339645789874,9.295880617666018
14,1e-05,179.4548951774795,83956.17929028963,289.75192715543693
9,1,12.602078208083478,234.00365205857227,15.297177911581347
11,1e-08,105.99757402207045,29516.950267907134,171.80497742471587
9,0.01,32.63962003362814,1828.0135746646379,42.75527540157633
25,100,5.180990910408673,43.78757693155864,6.61721821701224
22,1000000,18.759954107503436,373.2172780762107,19.318832213056012
24,1e-06,199.62631167671822,114464.2883188916,338.3257133575448
14,1e-06,106.70922250520185,29125.950202424603,170.66326553310938
11,1e-10,757.9812914593608,1625416.6154488646,1274.918277949165
3,1000,8.849433073463791,100.24709802032322,10.012347278252149
25,10,15.712277023224763,388.4643519737325,19.70949902898936
9,0.001,51.76013461069439,4793.892084346435,69.23793818670826
22,10000,4.854000945069076,33.1619710688178,5.758643162136181
14,1e-07,181.20284867157747,89994.65053907005,299.9910840992946
24,10000000,19.020228440439126,383.0328838753377,19.57122591651677
9,0.0001,32.750877939841885,1669.0280668745984,40.85373993742309
24,1e-08,1977.0343223737705,16242376.805008715,4030.1832222628186
10,1000000000,19.049094205584172,384.12986244836554,19.599231169828208
25,1,13.601276138102222,278.1585850297057,16.678086971523612
22,1000,8.205575336730016,88.36140617963203,9.400074796491356
10,10000000,19.020277154796364,383.0347086744152,19.57127253589851
9,1e-05,42.79191088414037,4905.932211211478,70.04236012022638
24,1e-09,16062.285420814507,1005088223.7747324,31703.12640379072
14,1e-09,953.9457025322644,2690557.615256994,1640.2919298883946
