degree,λ,mae,mse,rmse,time
5,100,4.377317106272359,29.726805443431477,5.4522294012111665,0.0054555960000470805
11,100,4.911366557997272,39.26402814200861,6.266101510669023,0.02725158100020053
26,1e-09,23917.167301194888,2279259707.4799805,47741.59305553157,0.0440697789999831
24,1000,8.205085354162312,88.35244097448401,9.399597915575113,0.058797367999886774
14,1000,8.221772781345466,88.65593283427951,9.415727950311622,0.04829719999997906
9,1,12.602078208083478,234.00365205857227,15.297177911581347,0.015600007000102778
8,10000000,19.02034794111194,383.0373629896966,19.571340347296008,0.005340454999895883
23,1e-08,1164.5865773534026,5848858.588860687,2418.441355265967,0.03513628400014568
11,1000000,18.7602644644241,373.2287311554275,19.31912863344068,0.03705412900035299
9,0.001,51.76013461069439,4793.892084346435,69.23793818670826,0.017883250000068074
2,10,4.087872927593179,25.718884996413383,5.071379003428297,0.005552528999942297
15,100000000,19.046468257355254,384.0299999408807,19.59668339135173,0.034751637000226765
8,10000,4.865210586029494,33.37032349788674,5.776705245889454,0.013990861999900517
11,10,14.953310399677394,347.2400256241788,18.6343775217789,0.029165124999963155
26,1e-10,44815.265090394474,8037703826.087268,89653.24213929616,0.04592222000019319
24,100,5.180041159967406,43.77015313357733,6.615901535964492,0.03717229999983829
14,100,5.083416406464444,42.081391115998265,6.4870171200636015,0.04156724399990708
9,0.1,15.821382078689153,393.0565494889391,19.82565382248311,0.017964153000320948
11,0.001,53.49115340505487,5149.180515050607,71.75779062269551,0.026946627000143053
22,1000000,18.759954107503436,373.2172780762107,19.318832213056012,0.0481438380002146
5,0.01,12.153167238137023,221.50372550620494,14.883001226439678,0.006893067999953928
23,1e-09,12549.686859105985,606883019.0805014,24634.9958205903,0.048363839000103326
24,10,15.710080439311353,388.3253507464755,19.7059724638617,0.04369572099994912
20,100,5.170459204037043,43.5967054524696,6.60278013055634,0.04651225199995679
12,100000000,19.046469728335712,384.0300551092842,19.596684798947095,0.03605351800024437
1,0.01,7.950233042083107,83.66753558992986,9.146995987204207,0.004552849999981845
15,10000000,19.020234377186142,383.03310624701624,19.571231597603056,0.03291068999988056
8,1000,8.358103475388228,91.13359569462531,9.54639176310219,0.005530533999717591
22,10,15.702472368513705,387.8510989283212,19.693935587594503,0.03345197599992389
2,1e-07,7.54537981683972,84.13327207723056,9.172419096248849,0.008956962999945972
25,1000000000,19.049093717267777,384.1298441266893,19.599230702420165,0.04779944900019473
1,0.1,7.951424633969767,83.68756680625373,9.148090883143528,0.004712492999715323
14,10,15.454514847122574,373.6408601423148,19.32979203567164,0.05729771799997252
11,0.0001,23.09802388830254,1548.934524412553,39.35650549035766,0.024978264999845123
5,0.001,17.229315990829843,458.71698860304605,21.417679346816406,0.006982145000165474
3,1,9.321894188947281,128.31204894211265,11.327490849350205,0.005195178999656491
23,1e-10,26962.015028169393,2792126851.3288045,52840.5795892589,0.03982404799990036
24,1,13.597321540335331,277.95306398008097,16.671924423415582,0.05284042599987515
15,1000000,18.76001066619408,373.2193650514217,19.318886226990976,0.03448676900006831
9,0.0001,32.750877939841885,1669.0280668745984,40.85373993742309,0.018728982000084216
2,100,7.137919782175714,70.37348028360482,8.388890289162495,0.005060575999777939
25,100000000,19.046467656810176,384.0299774123275,19.596682816546465,0.05702882000014142
14,1,13.28534376230065,263.09291567815944,16.22013920033239,0.05207333400039715
5,1e-05,43.52123092205195,3173.91752117292,56.33753208273255,0.006224363000001176
11,1e-05,108.34070914604993,30192.93462057668,173.7611424357491,0.029105444999913743
8,0.0001,46.57063257582583,3704.655809288684,60.86588378795369,0.056562819000191666
22,1000000000,19.04909372010593,384.12984423330437,19.599230705140045,0.03809965900018142
24,0.1,28.056837245582702,1434.5353610471866,37.875260540980925,0.03603418000011516
19,10000000,19.020229540236656,383.0329250953101,19.571226969592633,0.03601777099993342
9,0.01,32.63962003362814,1828.0135746646379,42.75527540157633,0.014941880999685964
15,100000,16.353661479115363,288.9094877467366,16.99733766643284,0.028046446000189462
11,1e-06,95.32727902579363,23026.527881144535,151.7449435109603,0.02586359299994001
9,1e-05,42.79191088414037,4905.932211211478,70.04236012022638,0.020815732000301068
25,10000000,19.020228378068193,383.0328815354503,19.571225856738007,0.060222712000268075
14,0.1,24.28559350889178,1021.3343646296022,31.95832230624133,0.04994145899991054
5,1e-06,46.525736897330766,3637.7414108852004,60.31369173649711,0.00593076800032577
9,1e-06,67.86453715982007,11665.951350191166,108.00903365085333,0.02698684000006324
22,100000000,19.046467685188638,384.0299784782023,19.59668284374175,0.04530724400001418
24,0.01,52.32659304927086,5188.338575544126,72.0301226956065,0.04697357900022325
15,10000,4.854354228367983,33.169817459263456,5.7593243926057385,0.023506945000008272
11,1e-07,79.2100249948187,15964.35675857038,126.35013557005145,0.029354610000154935
8,1e-06,42.692280475920505,4699.645198614025,68.55395830011587,0.07153322999965894
25,1000000,18.75995130325166,373.2171744850952,19.31882953196428,0.05323534399985874
14,0.01,49.63768842138379,4601.358829344332,67.8333165144115,0.042704674000106024
12,10000000,19.020249071861095,383.0336565479951,19.571245656523633,0.04510048900010588
24,0.0001,322.5473957708595,304332.5177295295,551.6634098157404,0.05894396499979848
9,1e-07,65.86243652894815,10940.969150211215,104.59908771213645,0.011914456999875256
21,1e-05,210.7926003728693,117564.78808245058,342.8772201276291,0.04597539799988226
5,1e-08,46.89554111291367,3696.9895644955977,60.802874640066136,0.00598823700011053
22,100000,16.353151220023385,288.8932808660609,16.996860912123182,0.04609665299994958
15,1000,8.216512784190291,88.56064517186431,9.410666563632159,0.04090584999994462
11,1e-08,105.99757402207045,29516.950267907134,171.80497742471587,0.017086939999899187
8,1e-05,12.30784864245846,373.72030739969296,19.33184697331564,0.044926192999810155
25,100000,16.353126002820346,288.89248025140114,16.99683736026797,0.1009528629997476
1,1000,8.079648144189871,86.41339645789874,9.295880617666018,0.004631328999948892
14,0.001,37.35214715046742,2228.978972962499,47.212063849851965,0.03627840000035576
22,10000000,19.020228661545165,383.03289216658453,19.571226128339138,0.03644437699995251
24,1e-05,197.62763343250828,101502.85619031519,318.59512894944766,0.05968231599990759
9,1e-08,53.42912371343385,7160.657225099966,84.62066665478336,0.013361100000111037
6,10000,4.887636835468842,33.76358804478488,5.810644374317265,0.006306125999799406
5,1e-09,46.898942698950236,3697.5367860557,60.80737443810331,0.006245442999897932
22,10000,4.854000945069076,33.1619710688178,5.758643162136181,0.04859650300022622
15,100,5.112196515227309,42.57448672273184,6.524912775105261,0.050015392000204884
11,1e-09,298.02811625671825,246999.6945100643,496.99063825193355,0.02631258399969738
25,10000,4.853987846680939,33.16162939956816,5.758613496282605,0.10525899300000674
24,1e-07,443.6241116632805,575902.9939361846,758.8827273934917,0.04665455700023813
14,0.0001,116.24957627242135,37722.84919096602,194.2237091370825,0.045132230000035634
9,1e-10,109.52958490000623,32184.157253487927,179.39943493079326,0.01581261799992717
8,1000000000,19.049094914225723,384.12988906323795,19.599231848805655,0.011098043999936635
22,1000,8.205575336730016,88.36140617963203,9.400074796491356,0.044995974999892496
15,10,15.533804287325212,378.04868977799686,19.443474220879274,0.06747635100009575
9,100000000,19.04647525779227,384.03026262759965,19.596690093676525,0.016286607999973057
10,100000000,19.046472539474593,384.0301605833139,19.596687490066117,0.02367678500013426
4,1000000000,19.049102372508912,384.1301700563551,19.59923901727705,0.005294002000027831
25,1000,8.204943397830212,88.34984073909912,9.399459598248143,0.06455361200005427
24,1e-08,1977.0343223737705,16242376.805008715,4030.1832222628186,0.036906482000176766
14,1e-05,179.4548951774795,83956.17929028963,289.75192715543693,0.03894876000003933
8,0.01,27.259463515832913,1237.463179229954,35.17759484714602,0.03739345600024535
12,1000000,18.760156112091924,373.2247317812709,19.319025125023025,0.031484024000292266
8,100000000,19.04647962518193,384.0304266667513,19.59669427905511,0.019379551999918476
8,0.001,46.05916011567815,3725.864156490961,61.039857113946134,0.04804457899990666
22,100,5.176827324485107,43.71160643660877,6.611475360054575,0.03932031400017877
15,1,13.365451097905773,266.76854688562054,16.333050752557543,0.037575983999886375
5,1e-10,46.899282901285034,3697.5915172829673,60.807824474182326,0.009125253000092926
20,1000000000,19.049093724805353,384.12984440973116,19.599230709640906,0.04920325400007641
25,100,5.180990910408673,43.78757693155864,6.61721821701224,0.06565000900036466
10,100000,16.357496125636978,289.0316199275387,17.000929972432058,0.0375726840002244
24,1e-09,16062.285420814507,1005088223.7747324,31703.12640379072,0.03135769699974844
14,1e-06,106.70922250520185,29125.950202424603,170.66326553310938,0.045929319000151736
4,1000000,18.768512374308845,373.5345396822244,19.32704166918011,0.005537129000003915
8,1000000,18.761134964183334,373.26089618369997,19.319961081319494,0.005385261999890645
22,1,13.58418897916998,277.28001831404316,16.65172718711315,0.033330009000110294
15,0.1,25.255906719241274,1117.5539609240539,33.429836387934266,0.030899202000000514
25,10,15.712277023224763,388.4643519737325,19.70949902898936,0.04555528900027639
10,10000,4.857993435031896,33.23965534638871,5.765384232329074,0.026418533999731153
24,1e-10,32408.25287380583,4090840506.1212225,63959.67875248611,0.03559833899998921
14,1e-07,181.20284867157747,89994.65053907005,299.9910840992946,0.035245558000042365
12,0.01,45.11033492936221,3714.4902471792375,60.946618012644784,0.04668586200023128
8,100000,16.3638561676281,289.2348433016456,17.006905753300497,0.005258265999600553
22,0.1,27.900685013961372,1414.569873044561,37.61076804645926,0.0490651559998696
23,10000,4.853994726546345,33.161811370314254,5.758629296135865,0.04583877499999289
20,0.1,27.599656436239993,1377.344532551137,37.112592641193054,0.06214903099998992
4,10000,4.965463791614582,35.1112116319999,5.925471426983671,0.005556452999826433
10,10000000,19.020277154796364,383.0347086744152,19.57127253589851,0.02800555100020574
15,0.01,50.96182480653119,4885.234198263549,69.89445041105587,0.0317663660002836
20,1e-06,171.45790666147033,81711.45307679634,285.8521524788581,0.0596346430002086
4,1000,8.749359976254437,98.37234417310209,9.918283327930398,0.005694436999874597
25,1,13.601276138102222,278.1585850297057,16.678086971523612,0.04822092599988537
10,1000,8.279053221755936,89.69479069074441,9.470733376605235,0.022588077999898815
23,1000000000,19.049093718795366,384.12984418408354,19.599230703884363,0.055220704000021215
14,1e-08,454.4200251497693,599497.9950904488,774.2725586577693,0.03409349600042333
22,0.01,52.521283734574155,5236.655336909215,72.36473821488761,0.05092612799990093
8,100,4.524007588046853,33.409513305227094,5.780096305878224,0.013557671000398841
15,0.001,29.270546955132225,1238.8631703851963,35.19748812607508,0.046189158000288444
20,1e-05,213.45147426512008,120885.26014705547,347.68557655884354,0.03509771600010936
4,100,4.729583942211512,34.452013321224,5.869583743437349,0.005838151999796537
25,0.1,28.103412186655074,1440.6214331998744,37.955519140170836,0.04785448800021186
10,100,4.807987113091094,37.676837308583075,6.138146080746456,0.028155426000012085
23,100000000,19.046467672084447,384.02997798612114,19.596682831186534,0.034235731000080705
14,1e-09,953.9457025322644,2690557.615256994,1640.2919298883946,0.03221742100004121
7,0.1,11.75747594435911,207.5300227177721,14.40590235694287,0.010419534999982716
8,10,13.568458451049095,282.4399990496061,16.80595129856106,0.009668946000147116
15,0.0001,148.40631801254167,61275.03945568843,247.53795558598367,0.027198725000289414
4,10000000,19.021092961702188,383.06538849358515,19.57205631745385,0.007337703000303009
4,10,7.983672686752564,97.93095249882856,9.896006896664359,0.005571983000209002
23,10000000,19.020228530644864,383.03288725849984,19.571226002948816,0.03923921000023256
14,1e-10,80.56663566098571,12964.326647493335,113.86099704241718,0.04522962200007896
12,1000000000,19.04909392444181,384.12985189834484,19.599230900684468,0.04352955000013026
7,100,4.370058216262312,31.08114911296333,5.575047005448773,0.006057275999864942
22,1e-05,207.0213877813706,112889.15003303856,335.98980644215766,0.04320502000018678
10,0.1,17.919570033289773,516.7090360075625,22.731234810444473,0.02997084399976302
25,0.01,52.24051937140068,5166.735309012467,71.88000632312485,0.05120428100008212
8,1,12.432163127680106,227.30379737793146,15.076597672483386,0.006623669999953563
15,1e-05,193.73665753978884,98465.63093873046,313.79233728491596,0.027621976000318682
25,0.0001,329.3127277408458,318513.4772374322,564.3699825800733,0.05090091500005656
4,1,10.936112896740664,175.2970070181026,13.239977606404876,0.005930582000019058
23,1000000,18.759952812551862,373.21723024910983,19.318830975219743,0.05713091200004783
13,1000000000,19.049093853706516,384.12984924491394,19.599230832992248,0.034908687000097416
22,1e-06,191.7942427862483,104672.79069332522,323.53174603634375,0.03603217099998801
10,0.01,37.53172786232154,2478.0223718172538,49.77973856718468,0.021098562999668502
4,1e-10,12.066103112350863,216.79032487788578,14.723801305297684,0.006076744999973016
15,1e-06,112.25883637496554,32464.207640141074,180.17826628131672,0.02769196600002033
25,1e-05,192.6191427231702,95608.41931085702,309.20611137371947,0.04851584300013201
13,100000000,19.046469021055238,384.0300285816134,19.596684122106307,0.038787051000326755
22,1e-07,551.7811264404986,935927.4784458332,967.4334491042954,0.05871709200027908
19,1e-08,690.2740123821559,1414453.1239427617,1189.3078339701465,0.07002983499978654
20,10000,4.854024775632337,33.16256070995349,5.758694358094853,0.04215459000033661
4,0.001,11.20406997230131,186.64549826887975,13.661826315280097,0.005608955999832688
8,1e-09,32.64798799951447,2626.532252196208,51.249704898625595,0.019726514000012685
1,1e-06,7.950100617098914,83.66530925692886,9.146874288899397,0.004976239999905374
17,100000,16.353363264826335,288.9000135809397,16.997058968566876,0.05424339899991537
12,100000,16.354977064686494,288.9513366403824,16.998568664460617,0.031347259000085614
13,10000000,19.02024200629564,383.0333919341254,19.571238896250932,0.03272215500010134
22,1e-08,495.1928047559515,1184433.4551868283,1088.3167990924464,0.057037378000131866
19,1e-09,2431.3069051112184,22538981.242670055,4747.52369585135,0.059928931999820634
20,1000,8.20657512694642,88.3796714626872,9.401046296167635,0.04159695699991062
4,0.0001,11.96011883545829,212.9525760325845,14.592894710528974,0.006931995999821083
8,1e-10,5.6796698873292195,49.846716432804065,7.0602207070887,0.015514836000420473
1,1e-07,7.9501006051788154,83.66530905652964,9.146874277944878,0.009881995000341703
17,10000,4.8541346241247085,33.165099979616066,5.758914826563775,0.05258061099993938
12,10000,4.855489742731703,33.19242641246619,5.761286871217766,0.027499997000177245
7,1e-05,25.882872252263322,991.8500082097258,31.493650283981466,0.0055100199997468735
20,10,15.686910299209403,386.9012040538142,19.669804372535438,0.03973061200031225
13,1000000,18.760086174565387,373.2221509569831,19.31895833001829,0.029677282000193372
22,1e-09,9392.595630427993,336557260.9487631,18345.497021033883,0.05526074299996253
19,1e-10,10428.350569471395,395140683.5188222,19878.14587729002,0.0740522900000542
4,0.1,8.939077569004906,117.60695370838236,10.844673978888547,0.006453594000049634
7,1000000000,19.049095627343647,384.1299158706849,19.59923253269589,0.00800559900017106
1,1000000000,19.04914637002562,384.1318363842468,19.599281527246013,0.004559597000024951
17,1000,8.210373850860975,88.44892306879512,9.404728761043303,0.05281406399990374
19,100000000,19.046467773151946,384.02998177956397,19.596682927974417,0.03735339200011367
8,1e-08,55.1587605772221,7639.7716040911055,87.40578701717126,0.005685336000169627
20,1,13.559117464428105,276.0201967335273,16.613855564965267,0.05182288400010293
11,1000000000,19.04909403402144,384.1298560096626,19.599231005569138,0.024077961999864783
13,100000,16.35434412945421,288.93119384574135,16.997976169113233,0.03993627899990315
22,1e-10,22053.731998949763,1841888468.5370338,42917.228108733136,0.0582590449998861
7,100000000,19.04648675565429,384.03069467603524,19.59670111717876,0.00715767900010178
4,1e-08,12.066092347651963,216.78993316116475,14.723788003131693,0.004830663000120694
18,100000000,19.04646783359822,384.0299840473676,19.596682985836342,0.05549132600026496
17,100,5.147418869229273,43.187473046800605,6.571717663351082,0.06693501199970342
20,0.01,52.67699828335944,5274.710242839805,72.62720043372046,0.03919960399980482
7,0.0001,50.579964434217324,4436.822416151273,66.60947692446828,0.00677140200014037
13,10000,4.85492030523611,33.181282466030964,5.760319649640198,0.03888828600020133
21,1000000000,19.049093722014618,384.12984430497085,19.599230706968342,0.04842575800012128
7,10000000,19.02041917520729,383.0400365736208,19.571408650723658,0.009887402000003931
4,1e-09,12.066102133959845,216.7902892744665,14.723800096254584,0.006209155000306055
18,10000000,19.02023014405783,383.03294771532893,19.571227547482273,0.0636462920001577
17,10,15.627958673535408,383.4184054999856,19.581072634051118,0.06897675700020045
20,0.001,21.98821013757988,1444.063423307925,38.00083450804633,0.03716718000032415
13,1000,8.229378042182464,88.79366356429361,9.423038977118454,0.03678583900000376
21,100000000,19.04646770427346,384.0299791946819,19.596682862022387,0.05694310399985625
18,1000000000,19.04909373494847,384.129844790364,19.599230719351308,0.05249281799979144
1,0.001,7.950113848249199,83.66553169761698,9.146886448273914,0.004815191000034247
2,0.0001,7.5452432002103755,84.13030031274064,9.172257100231144,0.009379515999626165
7,1000000,18.761840300715004,373.2869905741759,19.32063639154197,0.006059833000108483
18,1000000,18.7599687755732,373.2178194845718,19.318846225501456,0.04970771500029514
17,1,13.476109535999498,271.97616423669484,16.491699858919784,0.05525356099997225
7,100000,16.370263022889123,289.44007362944507,17.012938418434516,0.007395954999992682
20,0.0001,273.67885360248664,214207.4970132734,462.825557865243,0.05907127599994055
3,1000000000,19.049108802565673,384.13041293295004,19.59924521334814,0.005787283000245225
1,0.0001,7.9501019282996435,83.66533130067768,9.14687549388739,0.004976883999916026
13,100,5.043269914024779,41.40476104936984,6.434653141341019,0.03980758399984552
12,1000,8.24036969964584,88.99277540015296,9.433598221259636,0.04668359600009353
21,10000000,19.020228852187962,383.03289931289527,19.57122631091101,0.07055072200000723
3,100000000,19.046618494887994,384.0356641233391,19.59682790972404,0.0063100990000748425
18,100000,16.35328336127138,288.89747614642346,16.99698432506259,0.05475805700007186
17,0.1,26.59593762487208,1260.6610747888183,35.50578931369951,0.056635249000009935
3,10000000,19.021735270033936,383.0896136842969,19.572675179553176,0.005675255000369361
7,10000,4.87321757542144,33.51209483018568,5.788963191296493,0.006268849999742088
11,1e-10,757.9812914593608,1625416.6154488646,1274.918277949165,0.029204182000285073
12,0.001,50.08069899639335,4436.157866715518,66.6044883376152,0.04520026599993798
17,0.01,52.32765245329502,5192.667806843279,72.06016796291333,0.06018331700033741
6,1e-09,7.065358273411289,88.10633213808241,9.386497330638433,0.007156598000165104
13,10,15.34141106058315,367.48647107282886,19.169936647595602,0.03928524999992078
21,1000000,18.759955993551237,373.21734771823975,19.318834015494822,0.039830520000123215
18,10000,4.854081174141874,33.1638877779902,5.758809579938392,0.0611907060001613
20,1e-07,550.4862809662384,931681.408217824,965.2364519732064,0.03960309900003267
3,1000000,18.77487263367767,373.77119589656354,19.333163111518083,0.005309433000093122
7,1000,8.42275354460195,92.3153859041394,9.608089607416211,0.006645444999776373
2,1e-10,7.545379953458022,84.13327504906927,9.172419258247482,0.006415309000203706
17,0.001,14.919568521297535,292.9855916706009,17.116821891653863,0.04651518799983023
13,1,13.18546819189862,258.6019975503117,16.081106850907734,0.04813985100008722
21,100000,16.353168193754794,288.8938197097648,16.996876763386997,0.05437240600031146
4,0.01,9.140189383044946,123.62799480545956,11.11881265268282,0.0058784379998542136
1,1e-05,7.950100736299014,83.66531126090644,9.146874398443789,0.00570417200015072
13,0.1,23.073704827029058,908.9599634664547,30.148962892054094,0.02750191300037841
